id,district,house_type,house_build_date,floor_number,entrances,heating,window_view,ceiling_high,apartment_renovation,total_area,living_area,kitchen_area,nearest_subway,subway_type,subway_time,price
251555748,ЗАО,Монолитный,2017,29,2,Центральное,На улицу и двор,3.0,Дизайнерский,119.2,72.7,18.1,Раменки,transport,6,80000000
258705639,ЦАО,Монолитный,1994,3,4,Центральное,На улицу и двор,3.0,Дизайнерский,360.0,220.0,25.0,Спортивная,on foot,7,350000000
257033072,ЗАО,Кирпичный,1994,2,4,Центральное,Во двор,3.5,Без ремонта,205.0,125.0,31.2,Раменки,transport,6,152001945
258591194,ЗАО,Монолитный,2005,20,6,Индивидуальный тепловой пункт,На улицу и двор,3.0,Без ремонта,250.0,152.4,38.1,Минская,transport,3,70000000
260487138,ЮЗАО,Монолитный,1994,20,4,Центральное,Во двор,3.0,Без ремонта,187.2,108.9,21.3,Калужская,on foot,20,52340000
216885175,ЦАО,Монолитный,1999,4,1,Центральное,На улицу и двор,3.0,Без ремонта,193.3,117.9,29.4,Улица 1905 года,on foot,10,97000000
254761403,ЦАО,Монолитный,2010,1,1,Центральное,Во двор,3.0,Дизайнерский,269.2,164.1,41.0,Парк Культуры,on foot,7,229000000
252045222,ЗАО,Монолитный,2008,30,1,Центральное,Во двор,3.0,Дизайнерский,400.0,150.0,60.9,Минская,transport,3,285745845
243750612,САО,Монолитный,1999,10,3,Центральное,На улицу и двор,3.0,Без ремонта,311.0,189.6,47.3,Аэропорт,on foot,10,125000000
250623609,ЦАО,Монолитный,2005,5,3,Центральное,На улицу и двор,3.0,Дизайнерский,300.0,182.9,45.7,Улица 1905 года,on foot,10,222659100
245284479,ЦАО,Монолитный,1995,8,2,Центральное,На улицу и двор,3.5,Дизайнерский,172.0,116.0,18.0,Новослободская,on foot,3,82000000
231584606,ЗАО,Монолитный,2005,10,2,Индивидуальный тепловой пункт,На улицу и двор,3.0,Дизайнерский,197.0,135.0,15.0,Киевская,on foot,10,159572355
251943349,ЦАО,Кирпичный,1912,3,2,Центральное,На улицу и двор,3.5,Без ремонта,188.0,114.6,28.6,Чеховская,on foot,6,82000000
259633918,ЦАО,Монолитный,1997,3,2,Центральное,На улицу и двор,3.0,Без ремонта,217.8,132.8,33.2,Белорусская,on foot,2,129000000
247305058,ЦАО,Монолитный,2002,8,1,Центральное,На улицу и двор,3.0,Дизайнерский,255.6,155.8,38.9,Арбатская,on foot,8,299000000
252225176,ЗАО,Монолитный,2014,4,21,Центральное,На улицу и двор,3.0,Евроремонт,146.2,94.0,22.3,Раменки,on foot,12,66000000
254458532,ЦАО,Кирпичный,1914,2,2,Центральное,На улицу и двор,3.0,Дизайнерский,148.0,100.0,26.0,Чистые пруды,on foot,5,63500000
257581412,ЦАО,Панельный,1893,5,2,Центральное,На улицу и двор,3.2,Дизайнерский,170.0,90.0,45.0,Китай-город,on foot,4,105000000
252144800,ЦАО,Панельный,1994,3,4,Центральное,На улицу и двор,3.8,Дизайнерский,220.0,153.0,20.0,Проспект Мира,on foot,1,110000000
260432488,ЗАО,Монолитный,2011,46,5,Центральное,На улицу и двор,3.4,Без ремонта,163.9,127.2,24.9,Киевская,transport,4,105000000
258142022,ЦАО,Кирпичный,1960,2,3,Центральное,На улицу и двор,2.8,Евроремонт,110.0,79.0,6.0,Маяковская,on foot,7,43000000
259293303,ЗАО,Монолитный,2014,4,21,Центральное,На улицу и двор,3.0,Дизайнерский,151.0,92.0,21.0,Раменки,on foot,10,64500000
259877383,ЦАО,Кирпичный,1914,4,1,Центральное,На улицу и двор,3.0,Косметический,178.3,108.7,27.1,Маяковская,on foot,10,175663200
259188580,СЗАО,Панельный,2000,10,4,Центральное,На улицу,3.0,Евроремонт,192.0,105.0,32.0,Октябрьское поле,transport,2,57000000
249055248,ЦАО,Кирпичный,1901,5,8,Центральное,Во двор,3.8,Косметический,213.0,129.9,32.4,Сретенский бульвар,on foot,5,89800000
243354128,ЦАО,Монолитный,2009,3,1,Центральное,На улицу и двор,3.3,Дизайнерский,240.0,146.3,36.5,Кропоткинская,on foot,5,439700000
259086851,СВАО,Монолитный,2008,24,9,Центральное,На улицу и двор,3.0,Дизайнерский,260.0,158.5,39.6,ВДНХ,on foot,15,88000000
249727397,ЦАО,Монолитный,1994,23,4,Центральное,На улицу,3.0,Без ремонта,130.0,70.0,24.0,Шелепиха,on foot,4,46500000
258533086,ЗАО,Монолитный,2011,6,5,Центральное,На улицу и двор,3.0,Без ремонта,235.0,143.3,35.8,Кутузовская,on foot,40,92000000
260255868,ЦАО,Панельный,2001,3,4,Центральное,На улицу и двор,3.0,Евроремонт,390.0,237.8,59.4,Трубная,on foot,2,285745845
260432499,СЗАО,Монолитный,2005,5,2,Центральное,На улицу и двор,3.5,Дизайнерский,530.0,323.2,80.7,Тушинская,transport,6,259768950
260283586,ЦАО,Монолитный,1995,10,2,Центральное,На улицу и двор,3.0,Евроремонт,245.0,143.0,34.0,Новослободская,on foot,2,113300000
244732225,ЦАО,Монолитный,2010,1,1,Центральное,Во двор,3.4,Евроремонт,340.0,207.3,12.0,Парк Культуры,on foot,5,259026753
239504594,ЦАО,Монолитно кирпичный,1994,4,4,Центральное,Во двор,3.6,Без ремонта,258.8,118.1,33.0,Фрунзенская,on foot,12,214200000
254968635,ЗАО,Монолитный,2001,17,6,Индивидуальный тепловой пункт,На улицу и двор,3.0,Евроремонт,170.0,45.0,35.0,Кунцевская,on foot,7,43000000
255485281,ЦАО,Кирпичный,1998,8,1,Центральное,Во двор,3.0,Косметический,200.0,115.0,10.0,Смоленская,on foot,10,85000000
228935829,ЦАО,Монолитный,2002,5,1,Центральное,На улицу и двор,3.0,Дизайнерский,413.0,251.8,62.9,Маяковская,on foot,9,667977300
249702411,ЗАО,Монолитный,2006,6,5,Центральное,Во двор,3.2,Евроремонт,179.0,102.0,15.0,Славянский бульвар,transport,5,81000000
252136841,ЗАО,Панельный,2001,6,6,Центральное,Во двор,3.0,Дизайнерский,155.0,100.0,15.0,Раменки,on foot,8,38000000
256072322,ЦАО,Кирпичный,1900,4,5,Центральное,На улицу и двор,3.0,Дизайнерский,160.0,95.0,24.0,Парк Культуры,on foot,7,81970000
246529427,СЗАО,Монолитный,2016,5,4,Центральное,На улицу и двор,3.0,Косметический,145.0,95.0,20.0,Щукинская,on foot,9,58000000
258241761,ЦАО,Монолитный,2005,5,1,Центральное,На улицу и двор,3.0,Евроремонт,206.0,171.0,16.0,Киевская,on foot,7,267190920
253191440,ЦАО,Кирпичный,2010,5,4,Центральное,На улицу,3.2,Без ремонта,213.0,167.0,25.0,Улица 1905 года,on foot,6,108000000
228825796,ЦАО,Монолитно кирпичный,1994,14,4,Центральное,Во двор,3.0,Без ремонта,125.0,95.0,25.0,Выставочная,on foot,10,87200000
253116391,ЦАО,Монолитный,2021,6,4,Центральное,На улицу и двор,3.0,Без ремонта,216.0,131.7,32.9,Спортивная,on foot,20,201000000
238738738,ЦАО,Монолитный,1994,10,4,Центральное,Во двор,3.0,Без ремонта,146.0,91.0,22.0,Выставочная,on foot,10,85000000
241634187,ЗАО,Монолитный,2017,36,2,Центральное,На улицу,3.0,Без ремонта,240.0,146.3,36.5,Раменки,transport,6,113000000
245423186,СЗАО,Монолитный,2002,5,7,Центральное,На улицу и двор,3.2,Дизайнерский,317.7,193.7,48.4,Водный стадион,transport,6,224006187
239507590,ЦАО,Монолитно кирпичный,1994,3,4,Центральное,На улицу и двор,4.5,Дизайнерский,241.8,134.0,26.0,Фрунзенская,on foot,12,350000000
255560978,ЦАО,Монолитный,2017,84,4,Центральное,На улицу и двор,3.0,Без ремонта,350.0,213.4,53.3,Деловой центр,on foot,1,192220000
260227670,ЗАО,Монолитный,2008,17,3,Центральное,Во двор,3.5,Дизайнерский,327.0,270.0,16.0,Ломоносовский проспект,on foot,12,230000000
252104212,ЗАО,Монолитный,2008,30,1,Центральное,На улицу и двор,3.0,Дизайнерский,400.0,260.0,60.9,Минская,transport,3,285745845
257798952,ЗАО,Монолитный,2006,5,5,Центральное,Во двор,3.0,Дизайнерский,346.0,170.0,42.0,Минская,transport,10,174999999
247654437,ЗАО,Монолитный,2001,17,6,Индивидуальный тепловой пункт,На улицу и двор,3.0,Косметический,224.0,115.0,25.0,Кунцевская,on foot,8,43000000
256633571,ЮЗАО,Кирпичный,2000,13,1,Центральное,Во двор,3.4,Без ремонта,198.0,117.5,16.2,Университет,on foot,14,98980000
260161976,ЦАО,Кирпичный,1998,9,2,Центральное,На улицу,3.3,Дизайнерский,238.0,125.0,15.4,Новокузнецкая,on foot,5,261800000
259488458,ЦАО,Кирпичный,1897,5,2,Центральное,На улицу,4.0,Евроремонт,195.0,108.0,12.0,Арбатская,on foot,10,95000000
246045156,ЦАО,Кирпичный,1915,3,1,Центральное,На улицу и двор,3.0,Евроремонт,194.0,127.0,18.0,Пушкинская,on foot,7,333988650
241644610,ЦАО,Монолитный,2019,19,4,Центральное,На улицу и двор,3.0,Без ремонта,229.0,139.6,34.9,Улица 1905 года,on foot,15,160000000
249785908,СЗАО,Монолитный,2008,15,1,Центральное,На улицу и двор,3.0,Дизайнерский,177.0,110.0,40.0,Покровское-Стрешнево,transport,6,73000000
259322144,ЦАО,Монолитный,2021,6,4,Центральное,На улицу и двор,4.0,Без ремонта,216.0,160.0,35.0,Фрунзенская,on foot,5,197000000
257203954,ЦАО,Монолитно кирпичный,1994,5,4,Центральное,На улицу и двор,3.0,Без ремонта,153.0,103.0,25.0,Выставочная,on foot,12,87000000
260432539,ЗАО,Монолитный,2008,6,1,Автономная котельная,На улицу и двор,3.1,Дизайнерский,218.0,132.9,33.2,Славянский бульвар,transport,4,145000000
257804038,ЗАО,Монолитный,1994,5,4,Центральное,На улицу и двор,3.0,Без ремонта,207.4,126.5,31.6,Киевская,on foot,14,142069000
260432536,ЦАО,Монолитный,1998,17,5,Центральное,На улицу и двор,3.3,Дизайнерский,395.0,305.0,60.1,Маяковская,on foot,10,300000000
237382491,ЗАО,Монолитный,2006,5,5,Центральное,Во двор,3.0,Дизайнерский,330.0,201.2,42.8,Минская,on foot,27,175000000
258595607,ЦАО,Кирпичный,1913,4,7,Центральное,На улицу и двор,3.0,Дизайнерский,198.0,120.7,30.1,Сухаревская,on foot,5,168300000
249721501,ЦАО,Монолитный,1994,12,4,Центральное,На улицу и двор,3.0,Без ремонта,166.0,90.0,29.0,Шелепиха,on foot,4,56500000
235395108,ЦАО,Кирпичный,1914,4,4,Центральное,На улицу и двор,3.6,Дизайнерский,186.0,126.0,15.0,Кропоткинская,on foot,5,117000000
253645408,ЗАО,Монолитный,2007,9,2,Центральное,На улицу и двор,3.0,Дизайнерский,230.0,140.2,35.0,Студенческая,on foot,3,150000000
247523657,ЗАО,Монолитный,2006,2,1,Центральное,Во двор,3.0,Дизайнерский,287.0,175.0,23.0,Минская,on foot,15,333989000
257246491,ЦАО,Монолитно кирпичный,1994,3,4,Центральное,На улицу и двор,3.0,Без ремонта,197.0,115.0,20.0,Выставочная,on foot,12,120000000
235674883,ЦАО,Кирпичный,1901,6,7,Центральное,На улицу и двор,3.0,Без ремонта,223.0,136.0,33.9,Сретенский бульвар,on foot,2,90000000
238811093,ЗАО,Монолитный,2002,2,10,Центральное,Во двор,3.0,Дизайнерский,169.0,112.0,17.0,Молодежная,on foot,15,55000000
258569474,ЦАО,Кирпичный,1867,2,4,Центральное,На улицу и двор,3.0,Евроремонт,160.8,128.0,24.5,Маяковская,on foot,14,170334211
251183693,ЗАО,Монолитный,2005,14,6,Индивидуальный тепловой пункт,На улицу и двор,3.0,Дизайнерский,187.0,128.0,19.0,Минская,on foot,12,74900000
254695447,ЮЗАО,Монолитный,1997,12,7,Центральное,На улицу и двор,3.0,Дизайнерский,169.5,103.4,25.8,Новые Черемушки,on foot,18,99000000
260091860,ЮЗАО,Монолитный,1994,6,4,Центральное,На улицу и двор,3.15,Дизайнерский,175.0,100.0,26.6,Ленинский проспект,on foot,14,132000000
257470142,ЦАО,Кирпичный,1900,4,5,Центральное,На улицу и двор,0.0,Дизайнерский,155.0,94.5,25.0,Парк Культуры,on foot,11,82000000
229268777,ЦАО,Кирпичный,1917,4,1,Центральное,Во двор,3.0,Евроремонт,144.0,110.0,20.0,Чеховская,on foot,5,57000000
259220104,ЦАО,Монолитно кирпичный,1994,5,4,Центральное,На улицу и двор,4.0,Дизайнерский,204.2,150.0,20.0,Баррикадная,on foot,9,430474260
256912678,ЦАО,Монолитный,2004,5,2,Центральное,Во двор,3.3,Евроремонт,200.0,115.0,17.0,Пушкинская,on foot,5,240000000
256203387,САО,Монолитный,2003,8,4,Центральное,Во двор,3.2,Евроремонт,158.0,97.0,24.1,Панфиловская,on foot,10,49000000
242785718,ВАО,Монолитный,2000,7,3,Центральное,На улицу и двор,3.0,Дизайнерский,224.0,90.8,13.0,Первомайская,on foot,7,48000000
257119479,САО,Монолитный,2017,20,5,Индивидуальный тепловой пункт,На улицу и двор,3.2,Без ремонта,163.0,90.0,15.0,Тимирязевская,on foot,5,49990000
255182723,ЦАО,Кирпичный,1958,9,6,Центральное,На улицу и двор,3.0,Без ремонта,259.1,143.0,31.0,Фрунзенская,on foot,13,103000000
252687422,СЗАО,Монолитно кирпичный,1994,25,4,Центральное,На улицу и двор,3.0,Дизайнерский,366.0,105.0,25.0,Щукинская,on foot,11,153000000
246582627,ЦАО,Кирпичный,1910,5,1,Центральное,На улицу и двор,3.4,Без ремонта,207.0,124.0,20.0,Арбатская,on foot,6,260000000
255745306,САО,Кирпичный,2006,21,8,Центральное,Во двор,3.0,Дизайнерский,226.0,137.8,34.4,Аэропорт,on foot,10,192971220
259277991,ЗАО,Монолитный,2013,9,2,Центральное,На улицу и двор,3.2,Без ремонта,191.2,150.0,30.0,Минская,transport,4,50000000
253559125,ЦАО,Монолитный,2012,3,3,Центральное,На улицу и двор,3.0,Евроремонт,212.9,167.0,25.0,Китай-город,on foot,13,192971220
257725941,ЦАО,Кирпичный,1901,6,8,Центральное,Во двор,3.6,Без ремонта,213.8,146.0,18.0,Чистые пруды,on foot,4,90000000
237781472,ЗАО,Монолитный,2017,26,2,Центральное,Во двор,3.0,Без ремонта,200.0,121.9,30.4,Раменки,transport,6,87000000
252119134,СЗАО,Монолитный,2008,1,1,Центральное,Во двор,3.0,Дизайнерский,287.0,127.0,40.0,Тушинская,transport,14,64000000
237806808,ЦАО,Монолитно кирпичный,1994,5,4,Центральное,На улицу и двор,3.0,Без ремонта,204.0,170.0,20.0,Баррикадная,on foot,10,409999000
250343480,ЦАО,Монолитный,2010,5,3,Центральное,На улицу и двор,3.0,Дизайнерский,260.0,158.5,39.6,Октябрьская,on foot,8,259397851
259146043,СЗАО,Панельный,2000,12,4,Центральное,На улицу и двор,3.0,Евроремонт,189.1,115.3,28.8,Зорге,transport,5,57000000
259472957,ЦАО,Монолитно кирпичный,1994,8,4,Центральное,На улицу и двор,3.3,Без ремонта,153.0,96.0,8.0,Менделеевская,on foot,2,125000000
201174372,ЦАО,Монолитный,2016,2,4,Центральное,Во двор,3.0,Евроремонт,111.8,75.0,5.0,Маяковская,on foot,3,66000000
248468729,ЦАО,Монолитный,2012,6,1,Центральное,На улицу и двор,3.4,Без ремонта,267.3,163.0,40.7,Смоленская,on foot,8,282034860
252712142,ЗАО,Монолитный,2006,2,1,Центральное,Во двор,3.2,Дизайнерский,287.0,175.0,43.7,Минская,on foot,14,330000000
240638809,ЦАО,Монолитный,1998,18,5,Центральное,На улицу и двор,3.8,Евроремонт,333.0,195.0,17.0,Маяковская,on foot,10,300000000
253847267,ЗАО,Монолитный,2005,20,6,Индивидуальный тепловой пункт,На улицу,3.2,Дизайнерский,325.0,214.0,12.0,Минская,on foot,15,199000000
189181314,ЦАО,Кирпичный,1911,5,1,Центральное,На улицу и двор,3.0,Евроремонт,451.0,381.0,25.0,Смоленская,on foot,11,222659100
255633197,ЦАО,Кирпичный,1909,4,3,Центральное,На улицу и двор,3.0,Дизайнерский,215.0,131.1,32.7,Кропоткинская,on foot,3,118000000
250526943,ЗАО,Монолитный,2008,17,3,Центральное,На улицу и двор,3.0,Дизайнерский,327.0,199.4,49.8,Ломоносовский проспект,on foot,13,230000000
207806069,ЦАО,Кирпичный,1915,5,1,Центральное,На улицу и двор,3.0,Евроремонт,272.0,150.0,30.0,Кропоткинская,on foot,5,220000000
245496479,СЗАО,Монолитный,2015,30,1,Центральное,На улицу,3.0,Без ремонта,138.0,84.1,21.0,Хорошево,transport,6,55500000
259629171,ЮЗАО,Панельный,1994,6,4,Центральное,На улицу и двор,3.0,Дизайнерский,174.8,106.6,26.6,Ленинский проспект,on foot,16,132000000
255474688,ЦАО,Кирпичный,2012,8,3,Центральное,На улицу и двор,3.0,Без ремонта,178.0,125.0,15.0,Таганская,on foot,3,97990000
257121301,САО,Монолитный,2008,44,1,Центральное,Во двор,3.0,Дизайнерский,152.0,97.0,16.0,Беговая,on foot,1,64571139
247091597,СЗАО,Монолитный,2002,5,7,Центральное,На улицу и двор,3.0,Евроремонт,318.0,261.0,25.0,Сокол,transport,10,224217713
259354325,ЦАО,Кирпичный,2005,3,4,Индивидуальный тепловой пункт,На улицу и двор,3.2,Евроремонт,281.2,228.0,25.0,Полянка,on foot,4,296878800
246004146,СЗАО,Монолитный,2002,5,7,Центральное,На улицу и двор,3.0,Дизайнерский,317.7,193.7,48.4,Балтийская,on foot,39,235795986
225600956,ЦАО,Монолитный,2010,5,1,Центральное,На улицу и двор,3.3,Без ремонта,252.0,144.0,19.0,Кропоткинская,on foot,12,337699635
240008360,ЗАО,Монолитный,2008,16,3,Центральное,На улицу и двор,3.0,Дизайнерский,327.0,199.4,49.8,Минская,transport,4,230000000
242579301,ЦАО,Кирпичный,1907,1,2,Центральное,На улицу и двор,4.0,Евроремонт,215.0,135.0,20.0,Кропоткинская,on foot,8,111329550
239418684,ЦАО,Монолитно кирпичный,1994,3,4,Центральное,На улицу и двор,4.5,Евроремонт,340.0,134.0,39.0,Фрунзенская,on foot,7,350000000
250910268,ЗАО,Панельный,2019,3,14,Центральное,На улицу и двор,3.0,Без ремонта,181.1,117.9,6.6,Молодежная,on foot,5,53500000
258103332,ЦАО,Кирпичный,1997,7,3,Центральное,Во двор,3.2,Евроремонт,229.0,204.0,25.0,Маяковская,on foot,3,170000000
258579101,ЦАО,Монолитный,2013,4,9,Центральное,На улицу и двор,3.0,Без ремонта,198.8,121.2,30.3,Новослободская,on foot,8,191644765
260052453,САО,Кирпичный,1946,3,8,Центральное,На улицу и двор,3.2,Косметический,146.0,98.0,17.0,Беговая,on foot,12,35962000
244507254,ЗАО,Монолитный,2008,28,1,Центральное,На улицу и двор,3.5,Дизайнерский,522.0,266.0,25.0,Минская,transport,13,371098500
256710012,САО,Панельный,2020,2,7,Индивидуальный тепловой пункт,На улицу и двор,3.0,Без ремонта,122.0,74.4,18.6,Полежаевская,on foot,4,56000000
253249151,ЦАО,Монолитный,2019,19,4,Центральное,На улицу и двор,3.5,Евроремонт,152.8,95.0,14.0,Улица 1905 года,on foot,11,160000000
259427192,ЗАО,Кирпичный,2002,14,2,Центральное,На улицу и двор,3.0,Косметический,275.0,167.7,41.9,Молодежная,transport,6,140000000
228824937,ЦАО,Кирпичный,1912,3,2,Центральное,Во двор,3.0,Косметический,190.0,145.0,28.0,Чеховская,on foot,4,82000000
253572398,ЦАО,Монолитный,2010,13,3,Центральное,На улицу и двор,3.4,Без ремонта,186.0,142.0,25.0,Смоленская,on foot,4,118000000
251977796,ВАО,Монолитный,1997,5,3,Центральное,На улицу и двор,3.2,Дизайнерский,170.0,88.2,15.0,Сокольники,on foot,7,74500000
258421625,ЗАО,Монолитный,2011,22,1,Индивидуальный тепловой пункт,На улицу и двор,3.5,Без ремонта,279.0,178.0,30.0,Кунцевская,on foot,8,139570000
249702274,ЗАО,Панельный,2007,15,3,Центральное,На улицу и двор,3.0,Дизайнерский,220.0,112.1,40.0,Ломоносовский проспект,on foot,15,115000000
260467771,ЗАО,Монолитный,2011,7,5,Центральное,На улицу и двор,3.1,Дизайнерский,233.0,133.6,20.5,Ломоносовский проспект,transport,6,120600000
258382079,ЦАО,Монолитный,2013,11,4,Центральное,На улицу и двор,3.0,Дизайнерский,264.15,181.9,40.2,Смоленская,on foot,8,259000000
257581383,ЦАО,Кирпичный,1913,4,3,Центральное,На улицу и двор,3.55,Без ремонта,111.0,73.0,19.0,Боровицкая,on foot,5,35000000
249283341,ЦАО,Кирпичный,1914,5,3,Центральное,На улицу и двор,3.2,Без ремонта,126.3,91.2,10.7,Бауманская,on foot,10,28500000
258835810,ЗАО,Монолитный,1998,7,1,Центральное,Во двор,3.6,Дизайнерский,300.0,175.0,40.0,Кунцевская,on foot,6,100000000
260517568,СЗАО,Монолитный,2018,30,4,Центральное,На улицу и двор,3.0,Без ремонта,156.0,95.1,23.7,Фили,transport,7,56000000
260520056,ЦАО,Панельный,1994,7,4,Центральное,На улицу и двор,3.0,Без ремонта,264.6,161.3,40.3,Театральная,on foot,4,395976943
257581331,ЗАО,Монолитный,2003,2,2,Автономная котельная,Во двор,3.0,Дизайнерский,152.0,100.0,15.0,Молодежная,on foot,30,76000000
167646709,ВАО,Панельный,2007,6,2,Автономная котельная,Во двор,3.1,Дизайнерский,218.0,155.0,20.0,Первомайская,on foot,6,68000000
258146216,СЗАО,Монолитный,2003,4,4,Автономная котельная,Во двор,3.0,Дизайнерский,220.0,80.0,20.0,Планерная,transport,15,42800000
254786191,ЦАО,Кирпичный,1910,3,2,Центральное,Во двор,3.7,Без ремонта,165.0,100.6,20.0,Чистые пруды,on foot,13,47500000
256830910,ЦАО,Панельный,1994,1,4,Центральное,На улицу и двор,3.0,Без ремонта,318.89,194.4,48.5,Маяковская,on foot,5,330000000
258849973,ЮВАО,Кирпичный,1996,17,2,Центральное,На улицу и двор,3.0,Евроремонт,308.3,146.0,15.0,Кузьминки,on foot,4,47200000
257115699,ЦАО,Кирпичный,1933,8,24,Центральное,Во двор,3.0,Евроремонт,130.0,79.3,19.8,Кропоткинская,on foot,12,59000000
258952827,ЦАО,Монолитный,1999,8,1,Центральное,На улицу,3.0,Дизайнерский,160.0,97.6,24.4,Пушкинская,on foot,6,259768950
247588337,ЗАО,Монолитный,1994,4,4,Центральное,Во двор,3.3,Без ремонта,196.0,117.0,24.4,Парк Победы,transport,6,66000000
231636899,ЦАО,Монолитный,1994,3,4,Центральное,Во двор,3.0,Дизайнерский,145.0,88.4,22.1,Серпуховская,on foot,10,113000000
260222732,ЦАО,Монолитный,2010,5,1,Центральное,На улицу и двор,3.0,Дизайнерский,387.0,236.0,58.9,Парк Культуры,on foot,7,810000000
255691274,ЗАО,Панельный,1970,9,6,Центральное,Во двор,2.5,Евроремонт,105.0,65.0,21.0,Раменки,on foot,3,28000000
253218170,ЗАО,Монолитный,1994,25,4,Центральное,На улицу,3.0,Дизайнерский,144.6,89.3,6.0,Ломоносовский проспект,on foot,16,79800000
260224507,ЗАО,Монолитный,2004,6,7,Центральное,На улицу и двор,3.0,Дизайнерский,223.0,136.0,33.9,Университет,transport,3,199000000
253671352,ЦАО,Монолитный,2016,82,4,Центральное,На улицу и двор,5.0,Дизайнерский,285.0,173.8,43.4,Выставочная,on foot,1,200000000
221900505,ЦАО,Кирпичный,1954,2,2,Центральное,Во двор,3.0,Косметический,115.0,70.1,10.0,Пушкинская,on foot,5,55000000
257043258,ЦАО,Кирпичный,1916,5,2,Центральное,Во двор,3.0,Дизайнерский,350.0,172.0,20.0,Цветной бульвар,on foot,6,135000000
255198938,СЗАО,Панельный,1993,2,7,Центральное,На улицу и двор,2.64,Евроремонт,127.5,77.7,19.4,Пятницкое шоссе,on foot,10,23000000
245205530,ЗАО,Монолитный,1995,12,3,Центральное,На улицу и двор,3.0,Косметический,232.3,141.6,35.4,Славянский бульвар,transport,5,52000000
244262367,ЗАО,Панельный,2007,22,4,Центральное,На улицу и двор,3.0,Дизайнерский,175.0,95.0,25.0,Юго-Западная,on foot,3,75000000
260224150,ЗАО,Монолитный,2011,22,1,Индивидуальный тепловой пункт,На улицу и двор,3.0,Без ремонта,309.69,160.0,47.1,Кунцевская,on foot,12,154845000
259486125,ЦАО,Блочный,2008,18,11,Центральное,На улицу и двор,3.0,Без ремонта,174.0,106.1,26.5,Бауманская,on foot,13,64000000
252954234,САО,Монолитный,2003,17,1,Центральное,На улицу и двор,3.2,Дизайнерский,214.0,130.5,32.6,Сокол,on foot,1,85000000
236951191,ЦАО,Кирпичный,2002,1,4,Центральное,На улицу и двор,3.0,Дизайнерский,470.0,190.0,30.0,Кропоткинская,on foot,5,779306850
255491573,ЦАО,Монолитный,2014,10,1,Центральное,На улицу и двор,3.0,Дизайнерский,177.0,107.9,26.9,Достоевская,on foot,8,155000000
257673268,СЗАО,Монолитный,1994,3,4,Центральное,На улицу и двор,3.0,Без ремонта,700.0,426.8,106.6,Крылатское,on foot,0,390000000
257710608,ЦАО,Кирпичный,2003,5,1,Индивидуальный тепловой пункт,Во двор,3.0,Дизайнерский,150.0,110.8,14.3,Бауманская,on foot,6,67700000
260273440,ЦАО,Панельный,2015,3,3,Центральное,Во двор,3.0,Без ремонта,274.0,146.0,20.0,Фрунзенская,on foot,10,296062383
252545395,ЦАО,Монолитный,1999,4,1,Центральное,На улицу и двор,3.0,Дизайнерский,253.6,154.6,38.6,Фрунзенская,on foot,4,170000000
259494987,САО,Кирпичный,1994,3,4,Центральное,На улицу и двор,3.4,Евроремонт,248.0,151.2,37.8,Беговая,on foot,4,37500000
255821709,ЦАО,Кирпичный,1933,2,24,Центральное,На улицу и двор,3.0,Без ремонта,205.0,125.0,12.0,Кропоткинская,transport,1,93000000
250917729,ЦАО,Кирпичный,1927,6,5,Центральное,Во двор,3.2,Евроремонт,249.1,142.0,16.6,Комсомольская,on foot,10,69000000
259498516,ЦАО,Кирпичный,2015,10,11,Центральное,На улицу,3.2,Без ремонта,222.8,123.0,21.3,Фрунзенская,on foot,12,190000000
223405184,СВАО,Кирпичный,1956,7,8,Центральное,На улицу и двор,3.0,Евроремонт,160.0,128.0,24.4,ВДНХ,on foot,10,42500000
259903241,ЗАО,Монолитный,2006,25,1,Автономная котельная,Во двор,3.0,Дизайнерский,220.0,125.0,22.6,Тропарево,on foot,10,148439400
254821717,ЗАО,Монолитный,2003,8,6,Центральное,Во двор,3.0,Евроремонт,206.0,133.0,15.5,Тропарево,on foot,10,69999999
260091957,СЗАО,Монолитный,2001,4,3,Центральное,На улицу и двор,3.0,Дизайнерский,560.0,190.0,85.2,Щукинская,transport,5,239453000
259486253,СЗАО,Монолитный,2011,11,2,Центральное,На улицу и двор,3.2,Дизайнерский,191.8,104.8,18.5,Октябрьское поле,transport,7,72000000
257013502,ЦАО,Кирпичный,1956,14,2,Центральное,На улицу и двор,3.0,Евроремонт,151.5,99.0,10.0,Охотный ряд,on foot,5,207815160
250994750,ЦАО,Панельный,2007,7,2,Центральное,На улицу и двор,3.0,Без ремонта,242.0,147.6,36.8,Цветной бульвар,on foot,3,179611674
260159108,ЗАО,Монолитный,1994,4,4,Центральное,На улицу и двор,3.2,Евроремонт,179.0,105.0,15.0,Минская,transport,4,66990000
257287260,ЗАО,Монолитный,2004,1,4,Индивидуальный тепловой пункт,На улицу и двор,3.0,Дизайнерский,340.0,207.3,51.8,Минская,transport,3,90000000
11827399,ЦАО,Кирпичный,1998,6,1,Центральное,На улицу и двор,3.0,Евроремонт,205.0,125.0,12.0,Смоленская,on foot,6,83440020
258060683,ЗАО,Панельный,2019,3,14,Центральное,На улицу и двор,3.15,Без ремонта,148.0,90.2,22.5,Молодежная,on foot,5,48000000
258448511,ЦАО,Кирпичный,1891,4,6,Центральное,Во двор,3.0,Без ремонта,176.0,107.3,30.0,Тверская,on foot,9,100196595
