id,Город,Округ,Район,Улица,Дом,Общая,Жилая,Кухня,Этаж,Построен,Срок сдачи,Тип жилья,Высота потолков,Санузел,Ванная комната,Балкон/лоджия,Ремонт,Вид из окон,Площадь комнат,Отделка,Год постройки,Тип дома,Тип перекрытий,Подъезды,Лифты,Отопление,Аварийность,Парковка,Мусоропровод,Газоснабжение,Сдача комплекса,Застройщик,Класс,Кол-во корпусов,Ближайшее метро,Время до ближайшего метро,Цена
259249661,Москва,ЮАО,р-н Москворечье-Сабурово,пер. 2-й Котляковский,,88 м²,42 м²,22 м²,3 из 23,,3 кв. 2021,Новостройка,,,,1 лоджия,,,,,,,,,,,,,,,,,,,Варшавская, ⋅  6 мин. пешком,21 900 000 ₽
254199396,Москва,ЗАО,р-н Очаково-Матвеевское,Вестердам жилой комплекс,,"84,9 м²",,,2 из 29,,2 кв. 2022,Новостройка,,,,,,,,Чистовая,,Монолитный,,,,,,"Подземная, гостевая",,,Сдача в 2—3 кв. 2022,ИНТЕКО,Комфорт,6 корпусов,Аминьевское шоссе, откроется в 2021,22 345 680 ₽
260119445,Москва,НАО (Новомосковский),Сосенское поселение,бул. Скандинавский,17к2,"110,7 м²",,,14 из 15,,3 кв. 2021,Новостройка,"2,89 м",,,,,,,"Предчистовая, чистовая",,"Монолитно-кирпичный, монолитный",,,,,,"Подземная, гостевая",,,"Сдача в 2021—2023, есть сданные",А101,Комфорт,68 корпусов,Улица Скобелевская, ⋅  5 мин. на транспорте,22 919 969 ₽
257226580,Москва,ЗАО,р-н Очаково-Матвеевское,Аминьевское ш.,,81 м²,55 м²,10 м²,22 из 29,,2 кв. 2022,Новостройка,,1 раздельный,,,,На улицу и двор,,,,,,,,,,,,,,,,,Раменки, ⋅  4 мин. на транспорте,24 000 000 ₽
252890575,Москва,ЮВАО,р-н Южнопортовый,Волгоградский просп.,32/3к4,"91,7 м²",,"27,8 м²",16 из 30,,,Новостройка,,1 раздельный,,1 балкон,,,,,,,,,,,,,,,,,,,Волгоградский проспект, ⋅  7 мин. пешком,24 700 000 ₽
242586908,Москва,СЗАО,р-н Покровское-Стрешнево,ул. Циолковского,7,115 м²,,,3 из 20,,2 кв. 2015,Новостройка,,,,,,,,,,,,,,,,,,,,,,,Тушинская, ⋅  11 мин. пешком,25 106 900 ₽
242586923,Москва,СЗАО,р-н Покровское-Стрешнево,ул. Циолковского,7,125 м²,,,3 из 20,,2 кв. 2015,Новостройка,,,,,,,,,,,,,,,,,,,,,,,Тушинская, ⋅  11 мин. пешком,27 146 700 ₽
257588562,Москва,ВАО,р-н Богородское,Тюменский проезд,3к8,"104,51 м²",,,2 из 22,,4 кв. 2021,Новостройка,3 м,2 раздельных,,,,,,,,,,,,,,,,,,,,,Бульвар Рокоссовского, ⋅  10 мин. пешком,27 214 134 ₽
248684543,Москва,ЮВАО,р-н Лефортово,проезд Завода Серп и Молот,,"112,3 м²",,,15 из 26,,2 кв. 2022,Новостройка,,,,3 балкона,,,,,,,,,,,,,,,,,,,Площадь Ильича, ⋅  3 мин. на транспорте,27 000 000 ₽
260503376,Москва,ВАО,р-н Измайлово,Измайловский проезд,5А,"117,5 м²","69,1 м²","18,8 м²",11 из 14,,4 кв. 2020,Новостройка,"2,9 м",2 совмещенных,,,,На улицу и двор,,Без отделки,,Монолитный,,,,,,"Подземная, гостевая",,,Сдан,ПИК,Комфорт,1 корпус,Измайловская, ⋅  20 мин. пешком,27 483 250 ₽
259709043,Москва,ЗАО,р-н Кунцево,ул. Академика Павлова,34,"104,6 м²","61,8 м²",15 м²,20 из 21,,4 кв. 2020,Новостройка,,2 совмещенных,,,,На улицу и двор,,,,,,,,,,,,,,,,,Крылатское, ⋅  16 мин. пешком,27 300 000 ₽
251897793,Москва,ЮЗАО,р-н Котловка,Большая Черемушкинская ул.,,83 м²,"53,7 м²",10 м²,25 из 42,,2 кв. 2023,Новостройка,,"2 совмещенных, 1 раздельный",,,,На улицу и двор,,,,,,,,,,,,,,,,,Профсоюзная, ⋅  3 мин. на транспорте,28 000 000 ₽
253857662,Москва,СЗАО,р-н Хорошево-Мневники,ул. Народного Ополчения,11К1,106 м²,,"15,2 м²",15 из 48,,3 кв. 2021,Новостройка,,"1 совмещенный, 1 раздельный",,4 балкона,,,,,,,,,,,,,,,,,,,Октябрьское поле, ⋅  5 мин. на транспорте,28 000 000 ₽
242586921,Москва,СЗАО,р-н Покровское-Стрешнево,ул. Циолковского,7,127 м²,,,10 из 20,,2 кв. 2015,Новостройка,,,,,,,,,,,,,,,,,,,,,,,Тушинская, ⋅  11 мин. пешком,28 448 000 ₽
260164497,Москва,СЗАО,р-н Покровское-Стрешнево,Волоколамское ш.,69,106 м²,54 м²,21 м²,15 из 20,,,Новостройка,,2 совмещенных,,1 лоджия,,Во двор,,,,,,,,,,,,,,,,,Спартак, ⋅  5 мин. пешком,28 500 000 ₽
258153150,Москва,ЗАО,р-н Проспект Вернадского,ул. Лобачевского,,"96,3 м²",60 м²,"10,5 м²",28 из 35,,2 кв. 2021,Новостройка,,2 совмещенных,,1 лоджия,,На улицу и двор,,,,,,,,,,,,,,,,,Мичуринский проспект, ⋅  6 мин. на транспорте,28 500 000 ₽
259437160,Москва,САО,р-н Хорошевский,Хорошевское ш.,,"96,2 м²","52,3 м²","19,8 м²",20 из 25,,4 кв. 2022,Новостройка,,2 совмещенных,,1 лоджия,,На улицу,,,,,,,,,,,,,,,,,Беговая, ⋅  7 мин. пешком,29 500 000 ₽
256884137,Москва,ЦАО,р-н Пресненский,Шмитовский проезд,39,"113,89 м²",,"23,2 м²",3 из 35,,3 кв. 2022,Новостройка,,2 раздельных,,,,На улицу и двор,,,,,,,,,,,,,,,,,Деловой центр, ⋅  4 мин. на транспорте,30 000 000 ₽
260472681,Москва,ЮАО,р-н Даниловский,ул. Мустая Карима,,99 м²,,,8 из 20,,4 кв. 2022,Новостройка,,2 раздельных,,1 балкон,,,,,,,,,,,,,,,,,,,Технопарк, ⋅  10 мин. пешком,30 900 000 ₽
249740675,Москва,ЗАО,р-н Можайский,пер. 2-й Петра Алексеева,,105 м²,80 м²,15 м²,23 из 27,,2 кв. 2021,Новостройка,,"1 совмещенный, 1 раздельный",,1 балкон,,На улицу и двор,,,,,,,,,,,,,,,,,Давыдково, откроется в 2021,32 500 000 ₽
257128065,Москва,СЗАО,р-н Хорошево-Мневники,Шелепихинская наб.,34к8,105 м²,"73,9 м²",,16 из 44,,4 кв. 2021,Новостройка,,2 раздельных,,,,,,,,,,,,,,,,,,,,,Шелепиха, ⋅  13 мин. пешком,33 000 000 ₽
256859778,Москва,СЗАО,р-н Хорошево-Мневники,Шелепихинская наб.,34к8,"105,2 м²","49,6 м²","21,4 м²",16 из 44,,3 кв. 2023,Новостройка,,,,,,,,,,,,,,,,,,,,,,,Шелепиха, ⋅  17 мин. пешком,33 000 000 ₽
251875468,Москва,СЗАО,р-н Хорошево-Мневники,ул. Народного Ополчения,11К1,"95,1 м²","58,8 м²","16,3 м²",36 из 53,,3 кв. 2021,Новостройка,,2 раздельных,,,,,,,,,,,,,,,,,,,,,Народное ополчение, ⋅  10 мин. пешком,33 000 000 ₽
251086824,Москва,ЗАО,р-н Раменки,Вест Гарден жилой комплекс,к8,"90,45 м²","38,9 м²","26,3 м²",2 из 13,,2 кв. 2023,Новостройка,,,,,,,,Без отделки,,Монолитный,,,,,,"Подземная, гостевая",,,Сдача в 2023,ИНТЕКО,Бизнес,19 корпусов,Минская, ⋅  2 мин. на транспорте,35 420 220 ₽
243734213,Москва,СВАО,р-н Останкинский,АйЛав жилой комплекс,,"122,82 м²",,,9 из 32,,4 кв. 2023,Новостройка,,3 раздельных,,,,,,Чистовая,,Монолитный,,,,,,Гостевая,,,Сдача в 2022—2026,КОРТРОС,Бизнес,5 корпусов,Алексеевская, ⋅  14 мин. пешком,35 617 800 ₽
258830899,Москва,СЗАО,р-н Хорошево-Мневники,ул. Народного Ополчения,11К2,"114,5 м²",,16 м²,49 из 58,,3 кв. 2021,Новостройка,,2 раздельных,,,,На улицу и двор,,,,,,,,,,,,,,,,,Октябрьское поле, ⋅  5 мин. на транспорте,35 600 000 ₽
243734213,Москва,СВАО,р-н Останкинский,АйЛав жилой комплекс,,"122,82 м²",,,9 из 32,,4 кв. 2023,Новостройка,,3 раздельных,,,,,,Чистовая,,Монолитный,,,,,,Гостевая,,,Сдача в 2022—2026,КОРТРОС,Бизнес,5 корпусов,Алексеевская, ⋅  14 мин. пешком,35 617 800 ₽
258830899,Москва,СЗАО,р-н Хорошево-Мневники,ул. Народного Ополчения,11К2,"114,5 м²",,16 м²,49 из 58,,3 кв. 2021,Новостройка,,2 раздельных,,,,На улицу и двор,,,,,,,,,,,,,,,,,Октябрьское поле, ⋅  5 мин. на транспорте,35 600 000 ₽
259485300,Москва,ЗАО,р-н Фили-Давыдково,Кастанаевская ул.,вл68,"105,6 м²",76 м²,,17 из 24,,3 кв. 2021,Новостройка,,"1 совмещенный, 2 раздельных",,,,Во двор,,,,,,,,,,,,,,,,,Славянский бульвар, ⋅  12 мин. пешком,36 450 000 ₽
244849581,Москва,ЗАО,р-н Тропарево-Никулино,просп. Вернадского,вл78,152 м²,"85,9 м²",14 м²,11 из 32,,3 кв. 2022,Новостройка,3 м,1 раздельный,,3 лоджии,,,,,,,,,,,,,,,,,,,Юго-Западная, ⋅  5 мин. пешком,38 000 000 ₽
256834730,Москва,ЗАО,р-н Раменки,ул. Лобачевского,,101 м²,,"22,1 м²",5 из 25,,4 кв. 2021,Новостройка,,3 совмещенных,,2 балкона,,Во двор,,,,,,,,,,,,,,,,,Университет, ⋅  5 мин. на транспорте,37 990 000 ₽
257736919,Москва,ЗАО,р-н Раменки,ул. Лобачевского,,"103,9 м²",,,17 из 25,,4 кв. 2021,Новостройка,,"2 совмещенных, 1 раздельный",,2 лоджии,,На улицу,,,,,,,,,,,,,,,,,Аминьевское шоссе, откроется в 2021,38 000 000 ₽
243760980,Москва,ЗАО,р-н Филевский парк,Багратионовский проезд,5к2,"101,5 м²",75 м²,"23,4 м²",20 из 42,,4 кв. 2020,Новостройка,,"1 совмещенный, 1 раздельный",,,,На улицу и двор,,,,,,,,,,,,,,,,,Фили, ⋅  3 мин. пешком,39 585 000 ₽
244866827,Москва,ЗАО,р-н Тропарево-Никулино,просп. Вернадского,вл78,"171,4 м²","93,6 м²",14 м²,23 из 32,,3 кв. 2022,Новостройка,3 м,1 раздельный,,3 лоджии,,,,,,,,,,,,,,,,,,,Юго-Западная, ⋅  5 мин. пешком,42 850 000 ₽
252330008,Москва,СЗАО,р-н Хорошево-Мневники,3-й Силикатный проезд,вл4к3,124 м²,91 м²,,16 из 36,,2 кв. 2022,Новостройка,,3 совмещенных,,1 балкон,,На улицу,,,,,,,,,,,,,,,,,Хорошево, ⋅  19 мин. пешком,43 500 000 ₽
260540399,Москва,ЮАО,р-н Даниловский,Симоновская наб.,,"137,67 м²","80,1 м²","12,8 м²",3 из 19,,4 кв. 2023,Новостройка,,,,,,,,Чистовая,,Монолитный,,,,,,"Подземная, отдельная многоуровневая",,,Сдача в 4 кв. 2023,ГК Инград,Премиум,11 корпусов,Автозаводская, ⋅  6 мин. на транспорте,43 834 816 ₽
257256247,Москва,СЗАО,р-н Хорошево-Мневники,ул. Народного Ополчения,11К1,"94,1 м²","60,4 м²","14,7 м²",43 из 53,,,Новостройка,"3,1 м",2 совмещенных,,,,На улицу,,,,,,,,,,,,,,,,,Улица Народного Ополчения, откроется в 2020,44 900 000 ₽
260547995,Москва,СЗАО,р-н Хорошево-Мневники,проезд Проектируемый № 1078,,"142,6 м²","53,2 м²","27,8 м²",2 из 23,,2 кв. 2024,Новостройка,"3,1 м","2 совмещенных, 1 раздельный",,1 лоджия,,На улицу и двор,,,,,,,,,,,,,,,,,Мневники, откроется в 2021,45 760 340 ₽
260548193,Москва,СЗАО,р-н Хорошево-Мневники,проезд Проектируемый № 1078,,"103,1 м²",42 м²,"33,1 м²",17 из 23,,2 кв. 2024,Новостройка,3 м,3 совмещенных,,,,На улицу и двор,,,,,,,,,,,,,,,,,Мневники, откроется в 2021,46 260 970 ₽
260519678,Москва,ЗАО,р-н Раменки,,,"138,4 м²","53,3 м²","38,6 м²",24 из 29,,2 кв. 2025,Новостройка,"3,1 м",2 совмещенных,,1 лоджия,,На улицу и двор,,Чистовая,,Монолитный,,,,,,"Подземная, гостевая",,,Сдача в 2021—2024,ДОНСТРОЙ,Бизнес,5 корпусов,Мичуринский проспект, ⋅  18 мин. пешком,47 559 328 ₽
260544711,Москва,ЗАО,р-н Раменки,Вест Гарден жилой комплекс,,"108,16 м²","49,3 м²","23,1 м²",1 из 14,,2 кв. 2023,Новостройка,"3,28 м",,,,,,,Без отделки,,Монолитный,,,,,,"Подземная, гостевая",,,Сдача в 2023,ИНТЕКО,Бизнес,19 корпусов,Минская, ⋅  20 мин. пешком,48 131 200 ₽
260547982,Москва,СЗАО,р-н Хорошево-Мневники,проезд Проектируемый № 1078,,142 м²,"53,2 м²","27,8 м²",3 из 23,,2 кв. 2024,Новостройка,"3,1 м","2 совмещенных, 1 раздельный",,1 лоджия,,На улицу и двор,,,,,,,,,,,,,,,,,Мневники, откроется в 2021,48 734 400 ₽
260548000,Москва,СЗАО,р-н Хорошево-Мневники,проезд Проектируемый № 1078,,142 м²,"53,2 м²","27,8 м²",6 из 23,,2 кв. 2024,Новостройка,"3,1 м","2 совмещенных, 1 раздельный",,1 лоджия,,На улицу и двор,,,,,,,,,,,,,,,,,Мневники, откроется в 2021,49 018 400 ₽
260544719,Москва,ЗАО,р-н Раменки,Вест Гарден жилой комплекс,к7,"98,07 м²","60,8 м²","7,5 м²",11 из 14,,2 кв. 2023,Новостройка,"3,13 м",3 раздельных,,,,,,Без отделки,,Монолитный,,,,,,"Подземная, гостевая",,,Сдача в 2023,ИНТЕКО,Бизнес,19 корпусов,Минская, ⋅  2 мин. на транспорте,50 015 700 ₽
257495286,Москва,СЗАО,р-н Щукино,Тренд жилой комплекс,,"116,73 м²",,,25 из 27,,4 кв. 2021,Новостройка,"3,3 м",,,,,,,,,,,,,,,,,,,,,,Стрешнево, ⋅  12 мин. пешком,51 302 835 ₽
260547991,Москва,СЗАО,р-н Хорошево-Мневники,проезд Проектируемый № 1078,,"130,1 м²","47,3 м²","36,1 м²",21 из 23,,2 кв. 2024,Новостройка,"3,1 м","2 совмещенных, 1 раздельный",,1 лоджия,,На улицу и двор,,,,,,,,,,,,,,,,,Мневники, откроется в 2021,53 419 060 ₽
260548075,Москва,СЗАО,р-н Хорошево-Мневники,проезд Проектируемый № 1078,,"130,1 м²","47,3 м²","36,1 м²",22 из 23,,2 кв. 2024,Новостройка,"3,1 м","2 совмещенных, 1 раздельный",,1 лоджия,,На улицу и двор,,,,,,,,,,,,,,,,,Мневники, откроется в 2021,54 082 570 ₽
260168689,Москва,САО,р-н Беговой,Ленинградский просп.,8С10,"80,6 м²",,,5 из 15,,,Новостройка Апартаменты,"3,3 м","2 совмещенных, 1 раздельный",,,,На улицу и двор,,,,,,,,,,,,,,,,,Белорусская, ⋅  5 мин. пешком,57 016 520 ₽
236560973,Москва,ЦАО,р-н Пресненский,Мантулинская ул.,9к2,103 м²,61 м²,35 м²,9 из 16,,3 кв. 2019,Новостройка,,"1 совмещенный, 1 раздельный",,2 лоджии,,Во двор,,,,,,,,,,,,,,,,,Улица 1905 года, ⋅  2 мин. на транспорте,56 990 000 ₽
257665544,Москва,СЗАО,р-н Щукино,Тренд жилой комплекс,,"139,42 м²",,,24 из 27,,4 кв. 2021,Новостройка,"3,3 м",,,,,,,,,,,,,,,,,,,,,,Стрешнево, ⋅  12 мин. пешком,57 789 590 ₽
257495284,Москва,СЗАО,р-н Щукино,Тренд жилой комплекс,,"135,9 м²",,,25 из 27,,4 кв. 2021,Новостройка,"3,3 м",3 раздельных,,,,,,,,,,,,,,,,,,,,,Стрешнево, ⋅  12 мин. пешком,59 728 050 ₽
259190248,Москва,СВАО,р-н Бутырский,Новодмитровская ул.,2к6,"160,9 м²","110,5 м²","16,3 м²",47 из 47,,4 кв. 2017,Новостройка Пентхаус,,2 совмещенных,,,,На улицу и двор,,,,,,,,,,,,,,,,,Дмитровская, ⋅  7 мин. пешком,60 000 000 ₽
260027433,Москва,ВАО,р-н Богородское,Погонный проезд,3ак4,"203,5 м²",,,12 из 29,,1 кв. 2016,Новостройка,,,,,,На улицу,,,,,,,,,,,,,,,,,Бульвар Рокоссовского, ⋅  3 мин. на транспорте,67 390 000 ₽
260544713,Москва,ЗАО,р-н Раменки,Вест Гарден жилой комплекс,,"115,21 м²","65,7 м²","14,2 м²",11 из 14,,2 кв. 2023,Новостройка,"3,28 м",,,,,,,Без отделки,,Монолитный,,,,,,"Подземная, гостевая",,,Сдача в 2023,ИНТЕКО,Бизнес,19 корпусов,Минская, ⋅  20 мин. пешком,70 278 100 ₽
257495289,Москва,СЗАО,р-н Щукино,Тренд жилой комплекс,,"147,98 м²",,,27 из 27,,4 кв. 2021,Новостройка,"3,3 м",,,,,,,,,,,,,,,,,,,,,,Стрешнево, ⋅  12 мин. пешком,73 176 110 ₽
